0	-4290	6810	4835	-6614	0	0	0	-1	-1	-1	-1	258	772	0	88
18	-5260	-5105	-5533	-5765	-245	93	-460	-1	-1	-1	-3	56	20	3326	88
30	-5172	-4958	-5602	-5930	182	-84	0	-3	-3	-3	-3	83	32	3326	88
48	-5067	-4812	-5674	-6082	-19	110	80	-9	-7	-7	-9	112	40	3323	88
63	-4956	-4646	-5720	-6219	3	16	560	-13	-11	-11	-10	140	51	3306	88
81	-4676	-4315	-5840	-6470	-35	167	1580	-18	-16	-16	-18	199	63	3245	88
105	-4301	-3954	-5952	-6652	-4	-8	1700	-27	-23	-28	-29	260	69	3153	88
117	-4286	-3928	-5922	-6633	-4	-8	1700	-31	-30	-34	-36	260	71	3153	88
135	-3794	-3562	-6044	-6715	55	-8	2800	-35	-34	-40	-41	324	60	2990	88
159	-3482	-3365	-6089	-6687	-18	23	2600	-50	-46	-53	-60	356	48	2911	88
177	-3295	-3198	-6155	-6774	-17	23	2600	-56	-52	-60	-69	386	49	2911	88
195	-2935	-3031	-6228	-6696	96	19	3480	-63	-55	-67	-78	418	25	2805	88
210	3496	3032	-6429	-6613	-47	14	3210	-66	-61	-72	-82	479	-19	2595	88
234	4221	3239	-6629	-6366	74	-17	5050	-62	-64	-85	-91	533	-85	2354	88
252	4635	3312	-6719	-6143	9	23	3180	-59	-66	-88	-98	555	-130	2221	88
270	5327	3346	-6955	-5767	75	11	5050	-55	-61	-94	-100	590	-219	1985	88
288	5693	3346	-7037	-5498	74	-50	3230	-50	-55	-96	-103	602	-269	1875	88
309	6217	3350	-7272	-5254	-12	-52	2880	-42	-50	-98	-104	634	-339	1723	88
333	6520	3259	-7374	-4964	315	74	3450	-38	-45	-101	-104	637	-394	1637	88
351	6819	3100	-7461	-4581	321	-32	1820	-36	-40	-104	-102	630	-460	1504	88
366	6819	3072	-7446	-4531	321	-35	1820	-28	-38	-106	-99	626	-465	1504	88
390	6890	2956	-7368	-4233	123	-74	1180	-11	-30	-111	-98	603	-494	1400	88
408	6890	-2967	-7341	-4056	262	-172	1300	-1	-25	-113	-98	585	-515	1365	88
432	6947	-3192	-7224	-3598	439	221	2150	12	-23	-120	-94	543	-559	1235	88
450	6931	-3236	-7189	-3522	243	-321	340	18	-23	-122	-92	536	-567	1195	88
474	6926	-3445	-7068	-3138	220	-229	1540	28	-25	-126	-93	495	-602	1088	88
498	6871	-3654	-6980	2955	382	-153	1540	36	-24	-133	-88	459	-630	1024	88
522	6833	-3782	-6894	3170	230	-272	1630	45	-27	-137	-82	434	-649	968	88
540	6832	-3852	-6784	3380	207	-134	1030	51	-27	-139	-74	412	-663	870	88
564	6718	-4088	-6693	3650	348	-19	720	54	-29	-140	-70	372	-686	848	88
588	6650	-4209	-6584	3852	104	-195	1080	68	-36	-139	-54	345	-700	777	88
606	6580	-4312	-6524	3973	251	-300	820	73	-36	-138	-47	324	-709	752	88
627	6460	-4493	-6391	4224	202	-383	610	76	-38	-139	-43	285	-725	696	88
645	6388	-4554	-6378	4238	170	-322	-30	86	-40	-139	-35	277	-729	697	88
669	6324	-4601	-6368	4243	183	-169	-550	89	-41	-137	-30	270	-732	682	88
687	6142	-4837	-6227	4506	434	-671	-280	91	-45	-138	-20	222	-747	637	88
711	6046	-4891	-6205	4499	197	-470	620	96	-53	-137	-8	214	-749	624	88
729	5947	-4988	-6175	4549	152	-269	-100	95	-52	-140	7	197	-754	627	88
753	5707	-5252	-5968	4862	234	-347	470	101	-52	-138	6	137	-767	582	88
777	5640	-5288	-5959	4847	221	-400	-70	101	-52	-138	6	132	-767	584	88
