0	-11963	-11963	11963	11963	0	0	1320	0	-1	-1	0	-476	-659	0	88
12	-11963	-11963	11963	11963	7	-30	190	0	-1	-1	0	26	-12	0	88
30	-11971	-11971	11971	11971	4	0	-60	0	11	-23	-37	82	-34	0	88
48	-11977	-11977	11977	11977	15	38	-150	73	39	-88	-126	109	-46	0	88
66	-11981	-11981	11981	11981	15	-45	-290	151	68	-129	-209	137	-57	0	88
90	-11984	-11984	11984	11984	122	32	-1880	271	117	-199	-331	223	-85	0	88
108	-11984	-11984	11984	11984	249	-14	570	402	195	-288	-460	250	-98	0	88
120	-11984	-11984	11984	11984	415	-12	-1600	464	224	-318	-519	281	-103	0	88
138	-11985	-11985	11985	11985	309	54	-1090	546	280	-371	-599	310	-108	0	88
159	-11984	-11984	11984	11984	681	126	-2390	630	336	-408	-680	505	-159	0	88
183	-11983	-11983	11983	11983	691	85	-1790	706	384	-446	-752	886	-278	0	88
201	-11983	-11983	11983	11983	912	28	680	729	427	-475	-786	1071	-357	0	88
219	-11983	-11983	11983	11983	1166	8	590	751	467	-503	-811	1230	-503	0	88
243	-11982	-11982	11982	11982	1430	1	1330	791	513	-541	-850	1210	-549	0	88
261	-11981	-11981	11981	11981	1278	-271	950	825	532	-564	-883	1199	-573	0	88
279	-11980	-11980	11980	11980	1652	-75	630	854	556	-583	-908	1122	-591	0	88
297	-11979	-11979	11979	11979	1416	-53	500	882	577	-622	-910	1104	-624	0	88
315	-11979	-11979	11979	11979	1534	-155	1030	902	593	-650	-899	930	-671	-210	88
336	-11978	-11978	11978	11978	1785	-252	1530	927	615	-676	-912	723	-727	-386	88
360	-11977	-11977	11977	11977	1138	-237	1170	937	631	-706	-907	677	-770	-436	88
384	-11976	-11976	11976	11976	3478	-848	7450	948	643	-734	-896	532	-803	-579	88
402	-11975	-11975	11975	11975	1529	-583	2970	965	660	-754	-905	286	-789	-775	88
420	-11974	-11974	11974	11974	2165	-708	4590	972	658	-770	-918	153	-760	-900	88
438	-11974	-11974	11974	11974	1555	-642	2770	975	664	-794	-909	50	-712	-993	88
462	-11973	-11973	11973	11973	2024	-1186	2330	979	689	-819	-913	-244	-455	-1341	88
480	-11972	-11972	11972	11972	1869	-1175	3090	978	691	-836	-912	-448	-554	-1447	88
504	-11971	-11971	11971	11971	1953	-1249	2460	979	700	-850	-918	-766	-476	-1666	88
528	-11970	-11970	11970	11970	2197	-1529	4000	978	713	-866	-916	-863	-229	-1865	88
546	-11970	-11970	11970	11970	1933	-1337	1730	975	717	-877	-919	-881	-129	-1938	88
576	-11968	-11968	11968	11968	928	-714	700	975	722	-890	-932	-1087	-62	-1993	88
600	-11967	-11967	11967	11967	4650	-3485	1110	988	733	-908	-910	-1078	110	-2115	88
618	-11967	-11967	11967	11967	2152	-1625	2910	997	729	-915	-904	-1051	254	-2276	88
642	-11966	-11966	11966	11966	1659	-1306	1490	1010	723	-924	-895	-1226	371	-2353	88
666	-11965	-11965	11965	11965	2656	-1978	1200	1016	732	-934	-893	-1165	534	-2580	88
684	-11964	-11964	11964	11964	2656	-1978	1200	1012	739	-942	-905	-1165	534	-2580	88
708	-11963	-11963	11963	11963	1839	-1408	2630	1016	747	-947	-901	-1091	675	-2840	88
726	-11963	-11963	11963	11963	2596	-2319	1110	1019	748	-955	-891	-1102	714	-2895	88
744	-11962	-11962	11962	11962	2212	-1996	2960	1025	741	-962	-883	-1093	833	-3089	88
768	-11962	-11962	11962	11962	1699	-1242	1820	1025	736	-967	-901	-1091	883	-3180	88
786	-11961	-11961	11961	11961	1887	-1832	1350	1026	741	-968	-889	-1090	932	-3266	88
804	-11960	-11960	11960	11960	1795	-1701	2390	1033	760	-973	-894	-1059	1057	-3495	88
828	-11959	-11959	11959	11959	2590	-2467	920	1040	771	-979	-908	-1066	1091	-3573	88
864	-11958	-11958	11958	11958	2551	-2601	2900	1052	774	-989	-876	-998	1272	-3933	88
888	-11958	-11958	11958	11958	3089	-2754	5280	1061	759	-995	-858	-953	1381	-4175	88
912	-11957	-11957	11957	11957	1492	-1835	5220	1062	763	-998	-877	-832	1526	-4483	88
930	-11957	-11957	11957	11957	1783	-2322	3640	1048	766	-999	-891	-751	1568	-4646	88
957	-11956	-11956	11956	11956	1771	-2182	1550	1041	767	-999	-909	-644	1713	-5014	88
975	-11955	-11955	11955	11955	1771	-2182	1550	1042	770	-997	-913	-644	1713	-5014	88
993	-11955	-11955	11955	11955	1383	-2140	3820	1046	771	-1000	-890	-559	1775	-5175	88
1017	-11954	-11954	11954	11954	1775	-2411	2220	1052	763	-1000	-884	-530	1816	-5353	88
1035	-11954	-11954	11954	11954	1355	-2481	3050	1058	756	-998	-884	-369	1918	-5646	88
1053	-11954	-11954	11954	11954	1133	-2181	2120	1058	750	-1001	-897	-314	1927	-5757	88
1077	-11954	-11954	11954	11954	1372	-2183	3540	1060	738	-996	-888	-152	2007	5894	88
1095	-11953	-11953	11953	11953	1480	-2164	1040	1063	740	-988	-903	-141	2009	5832	88
1113	-11953	-11953	11953	11953	1328	-2588	3670	1068	743	-981	-909	25	2074	5564	88
1137	-11952	-11952	11952	11952	1335	-2305	4410	1072	749	-983	-893	181	2097	5317	88
1155	-11952	-11952	11952	11952	1256	-2200	2150	1053	755	-979	-885	227	2092	5232	88
1173	-11951	-11951	11951	11951	1075	-2533	5760	1048	754	-971	-898	392	2099	5043	88
1197	-11950	-11950	11950	11950	700	-2329	2510	1047	776	-968	-920	590	2084	4786	88
1215	-11950	-11950	11950	11950	843	-2380	3760	1028	760	-956	-907	715	2077	4637	88
1233	-11950	-11950	11950	11950	764	-3182	4070	1022	766	-958	-914	802	2045	4515	88
1257	-11949	-11949	11949	11949	385	-2572	2750	1026	769	-944	-932	1000	1990	4266	88
1281	-11947	-11947	11947	11947	181	-2376	3410	1037	783	-930	-961	1152	1942	4063	88
1299	-11947	-11947	11947	11947	607	-2301	3590	1039	786	-930	-967	1291	1889	3879	88
1329	-11947	-11947	11947	11947	549	-2702	4120	1021	763	-916	-927	1390	1819	3746	88
1353	-11946	-11946	11946	11946	-90	-2803	5320	1027	766	-903	-944	1700	1622	3366	88
1371	-11945	-11945	11945	11945	-148	-2069	4680	1031	755	-900	-952	1808	1500	3209	88
1389	-11944	-11944	11944	11944	-148	-2069	4680	1042	757	-877	-976	1808	1500	3209	88
1413	-11944	-11944	11944	11944	-46	-2431	3530	1024	750	-855	-974	1975	1328	2971	88
1431	-11944	-11944	11944	11944	-25	-1249	1960	1017	748	-842	-967	2032	1240	2867	88
1449	-11943	-11943	11943	11943	-627	-4287	7100	1016	738	-831	-973	2173	972	2585	88
1473	-11943	-11943	11943	11943	-758	-2297	5040	1026	735	-807	-989	2330	616	2237	88
1491	-11942	-11942	11942	11942	-828	-1886	6670	1033	743	-796	-1000	2382	371	2023	88
1509	-11942	-11942	11942	11942	-1278	-2325	6850	1038	723	-788	-1014	2441	-4	1692	88
1527	-11941	-11941	11941	11941	-799	-1686	5650	1048	716	-760	-1030	2432	-213	1516	88
1551	-11939	-11939	11939	11939	-1135	-1777	6460	1056	731	-756	-1042	2341	-692	1109	88
1572	-11939	-11939	11939	11939	-1003	-1245	7250	1065	726	-729	-1055	2247	-956	882	88
1596	-11938	-11938	11938	11938	-1303	-1464	8800	1017	741	-689	-1056	2103	-1240	624	88
1614	-11937	-11937	11937	11937	-1022	-1139	6560	1010	747	-689	-1060	1957	-1461	409	88
1632	-11937	-11937	11937	11937	-1447	-817	10070	1013	743	-673	-1065	1518	-1952	0	88
1662	-11935	-11935	11935	11935	-1394	-222	9230	1022	735	-684	-1075	817	-2334	-751	88
