1	-5249	3879	5491	-3352	334	-741	0	-231	96	255	-44	0	-2	1521	99
16	-3101	-3041	-3161	-3242	-24	-16	-844	-19	-13	-25	-33	21	13	1554	99
66	-2935	3154	-3253	-3651	-126	-80	-848	-3	25	-34	-73	36	34	1568	99
120	2986	3466	-3298	-3948	-200	-131	-813	8	55	-39	-103	46	85	1557	99
133	3022	3572	-3304	-4044	-223	-150	-795	12	66	-39	-112	45	64	1540	99
146	3062	3679	-3313	-4141	-247	-168	-777	15	76	-40	-122	57	66	1558	99
159	3094	3781	-3324	-4242	-271	-186	-774	19	86	-41	-132	61	76	1591	99
172	3094	3781	-3324	-4242	-271	-186	-774	19	86	-41	-132	49	72	1570	99
193	3138	3876	-3356	-4348	-297	-201	-786	23	96	-44	-142	75	92	1550	99
215	3182	3969	-3392	-4454	-324	-215	-803	27	105	-48	-153	54	70	1549	99
228	3219	4070	-3411	-4560	-349	-232	-808	31	115	-50	-163	56	59	1554	99
241	3260	4166	-3439	-4664	-375	-248	-817	35	124	-53	-173	46	73	1556	99
271	3352	4359	-3502	-4873	-428	-276	-831	44	143	-59	-194	77	120	1617	99
289	3401	4447	-3547	-4980	-455	-288	-855	49	152	-63	-204	56	96	1580	99
302	3447	4546	-3577	-5086	-482	-303	-862	53	162	-66	-215	47	87	1567	99
315	3501	4635	-3624	-5193	-510	-314	-881	59	170	-71	-225	50	90	1570	99
341	3592	4828	-3686	-5402	-563	-343	-896	68	189	-77	-246	58	99	1574	99
369	3696	5015	-3765	-5610	-619	-368	-914	78	208	-85	-266	66	114	1600	99
382	3696	5015	-3765	-5610	-619	-368	-914	78	208	-85	-266	53	97	1594	99
395	3738	5115	-3786	-5711	-644	-384	-911	82	218	-87	-276	80	110	1585	99
416	3792	5211	-3825	-5817	-672	-397	-919	87	227	-91	-287	59	87	1559	99
444	3835	5310	-3850	-5918	-698	-412	-919	92	237	-93	-297	61	92	1568	99
488	4031	5567	-4028	-6235	-788	-435	-976	111	262	-111	-328	56	90	1571	99
518	4110	5772	-4062	-6438	-838	-470	-966	119	282	-114	-348	73	98	1597	99
531	4168	5862	-4108	-6540	-866	-480	-976	124	291	-118	-358	129	206	1576	99
