0	-6241	5279	6727	-4538	0	1	1071	-1	-1	-1	-1	-189	791	0	99
12	-3415	-3251	-3310	-3485	-1	0	1052	-1	-1	-1	0	10	26	1130	99
30	-3539	-3101	-3166	-3616	2	-1	1021	0	0	0	0	22	55	1133	99
54	-3490	3067	-3136	-3982	4	-3	982	1	0	0	0	44	111	1129	99
63	-3580	3171	-3025	-4072	1	-4	968	1	1	0	1	54	139	1136	99
87	-3714	3531	2989	-4366	2	-4	937	2	2	1	2	79	194	1100	99
117	-3656	3667	2979	-4477	5	-13	920	3	2	1	2	93	221	1082	99
132	-3663	3894	3039	-4684	6	-12	901	3	2	1	3	116	276	1086	99
150	-3663	3894	3039	-4684	7	-5	885	4	3	2	3	116	276	1086	99
168	-3760	4268	3224	-5025	9	-4	871	4	4	2	3	141	330	1066	99
204	-3846	4561	3356	-5291	8	-4	823	6	6	3	5	163	386	1080	99
216	-3948	4875	3492	-5597	7	-5	796	6	6	4	5	178	445	1114	99
234	-4000	4990	3570	-5691	3	-7	773	7	7	4	6	190	473	1112	99
282	-4244	5406	3874	-6072	8	-11	715	9	9	5	7	215	560	1141	99
300	-4297	5703	3976	-6373	6	-11	699	9	9	5	8	231	618	1155	99
333	-4440	6137	4191	-6777	6	-12	675	10	10	6	8	261	702	1163	99
351	-4440	6133	4195	-6777	6	-13	651	11	11	6	9	261	702	1163	99
375	-4570	6407	4357	-7040	6	-13	636	11	11	6	9	275	762	1177	99
387	-4659	6514	4440	-7154	6	-13	617	12	12	6	10	275	794	1202	99
405	-4757	6630	4552	-7258	6	-13	590	12	13	7	11	283	823	1207	99
492	-5314	7441	5169	-8076	7	-8	506	14	17	10	12	308	1036	1284	99
510	-5405	7646	5292	-8259	9	0	486	14	19	11	12	319	1096	1293	99
534	-5562	7724	5425	-8347	11	14	460	14	21	13	12	308	1130	1325	99
579	-5897	8065	5773	-8737	7	28	364	15	27	17	14	313	1222	1354	99
609	-5987	7961	5813	-8685	0	40	261	16	33	22	16	297	1257	1389	99
