3111,3378,2950,-4610,-4595,-931,-503,61,354,0,-353,-41,44,42,113,87
3118,-3728,2954,-3340,-4407,-1221,-31,-90,354,0,-353,-45,46,40,110,105
3125,-3605,2927,-3372,-4282,-1221,-31,-90,352,0,-351,-46,52,36,107,85
3133,-3499,2902,-3401,-4174,-1221,-31,-90,348,0,-350,-49,62,32,99,92
3140,-3405,-2921,-3428,-4078,-1221,-31,-90,345,0,-349,-49,82,38,92,86
3147,-4088,-3230,2950,-3712,-997,-270,220,335,0,-348,-53,89,42,85,82
3154,-4652,-3016,3536,-3839,-887,-260,-185,335,0,-348,-53,90,36,89,87
3164,-4331,-3130,3400,-3548,-887,-260,-185,325,0,-347,-55,44,0,166,6
3171,-4142,-3200,3319,-3379,-887,-260,-185,298,3,-338,-60,57,12,166,12
3178,-4702,-3212,3854,-3312,-1177,-81,98,292,3,-335,-60,58,24,155,18
3185,-4690,-3215,3812,-3360,-1177,-81,98,280,3,-325,-62,58,22,163,31
3192,-5183,-3133,4390,-3280,-909,-321,-122,267,5,-311,-67,71,30,156,38
3199,-4988,-3206,4274,-3140,-909,-321,-122,258,7,-298,-68,74,36,137,34
3206,-4805,-3277,4154,-3014,-909,-321,-122,248,4,-288,-70,68,40,131,46
3214,-5284,-3309,4659,2946,-801,-260,-25,238,2,-278,-71,67,46,127,48
3221,-5138,-3362,4519,2997,-801,-260,-25,228,2,-274,-72,77,43,136,47
3228,-5666,-3424,5031,3151,-1022,-319,4,219,1,-269,-73,77,38,167,42
3235,-5580,-3457,4944,3176,-1022,-319,4,211,1,-263,-72,89,45,183,48
3242,-5502,-3485,4867,3198,-1022,-319,4,202,1,-254,-70,86,44,176,47
3252,-5944,-3424,5381,3289,-720,-262,-92,188,-1,-241,-68,93,48,176,37
3259,-8890,-2949,8467,3415,-836,-108,-148,179,-1,-236,-64,112,50,176,36
3266,-8675,-2953,8321,3462,-836,-108,-148,179,-1,-236,-64,261,60,286,44
3277,-8414,-3224,8195,3885,-629,-234,-206,166,-1,-226,-62,309,77,383,53
3284,-8192,-3548,8092,4363,-747,-288,-207,150,-3,-211,-58,378,77,423,49
3295,-7902,-3609,7898,4491,-747,-288,-207,138,-3,-197,-53,376,84,459,49
3302,-7794,-3931,7765,4819,-552,-26,-43,129,-5,-189,-51,372,84,465,51
3309,-7660,-3924,7606,4757,-552,-26,-43,120,-5,-182,-51,353,81,435,49
3316,-7561,-4218,7467,5035,-502,-44,-67,112,-7,-175,-50,325,78,450,78
3323,-7409,-4214,7317,5005,-502,-44,-67,109,-7,-171,-49,311,86,430,84
3330,-7265,-4211,7175,4977,-502,-44,-67,99,-6,-160,-50,286,88,398,76
3337,-7185,-4519,7056,5280,-474,-57,-25,99,-6,-160,-50,284,94,392,113
3347,-7025,-4523,6869,5228,-474,-57,-25,87,-8,-144,-35,277,99,361,115
3354,-6926,-4838,6733,5538,-269,-151,-44,85,-7,-141,-34,272,99,323,109
3365,-6697,-4874,6488,5515,-502,-24,235,79,-7,-130,-22,252,98,295,126
3372,-6819,-5210,6401,5680,-502,-24,235,73,-6,-121,-14,221,88,278,138
3379,-6847,-5520,6280,5867,-52,-79,24,71,-6,-117,-11,211,90,262,136
3386,-6690,-5534,6100,5821,-52,-79,24,64,-8,-109,-5,207,97,243,130
3393,-6536,-5544,5926,5775,-52,-79,24,62,-8,-106,-3,188,95,242,154
3400,-6558,-5874,5805,5993,15,27,113,55,-7,-103,0,178,103,221,145
3407,-6452,-5868,5648,5901,15,27,113,55,-7,-103,0,184,116,222,144
3414,-6524,-6155,5594,6094,-210,246,82,48,-9,-90,2,166,115,210,135
3425,-6385,-6408,5423,6326,80,8,-33,42,-8,-79,4,179,129,201,168
3432,-6200,-6419,5266,6343,80,8,-33,42,-8,-79,4,151,124,187,173
3439,-6029,-6434,5118,6360,133,35,-7,42,-8,-79,4,145,143,170,156
3446,-5952,-6756,5008,6689,133,35,-7,42,-8,-79,4,159,162,165,161
3456,-5865,-7086,4867,7001,-6,-6,28,28,-11,-55,10,136,154,155,161
3467,-5716,-7093,4685,6960,-6,-6,28,20,-12,-45,16,130,158,142,155
3474,-5624,-7099,4574,6935,-6,-6,28,17,-11,-41,18,121,168,136,179
3481,-5532,-7105,4465,6910,-6,-6,28,17,-11,-41,18,135,196,140,186
3481,-5532,-7105,4465,6910,-6,-6,28,17,-11,-41,18,135,196,140,186
3492,-5465,-7419,4337,7201,16,23,5,9,-15,-32,18,129,220,142,189
3502,-5322,-7416,4195,7185,16,23,5,1,-18,-24,21,119,229,136,249
3506,-5280,-7417,4154,7181,16,23,5,1,-18,-24,21,117,226,136,261
3513,-5288,-7721,4108,7484,256,61,17,-4,-21,-18,24,111,227,120,231
3520,-5346,-8036,4066,7754,82,28,94,-6,-23,-15,28,100,220,126,279
3527,-5294,-8026,3973,7690,82,28,94,-6,-23,-15,28,113,251,120,264
3537,-5228,-8014,3858,7613,82,28,94,-14,-29,-6,34,105,256,110,287
3545,-5130,-8305,3764,7948,119,14,-80,-18,-30,-3,37,110,277,109,321
3551,-5019,-8578,3676,8280,10,257,-53,-18,-30,-3,37,111,291,119,329
3562,-4926,-8802,3589,8538,214,288,-12,-23,-36,2,42,111,299,118,295
3569,-4820,-8750,3500,8482,214,288,-12,-26,-38,6,44,103,296,119,443
3576,-4722,-8702,3416,8430,214,288,-12,-30,-41,8,47,107,323,119,515
3583,-4708,-8962,3369,8697,214,288,-12,-29,-45,8,48,112,343,114,461
3590,-4623,-8913,3298,8646,214,288,-12,-34,-48,12,52,108,355,123,579
3601,-4829,-9171,3312,8766,578,225,368,-36,-52,16,55,111,379,123,582
3608,-4847,-9430,3225,8955,228,532,-17,-39,-57,18,59,113,413,133,587
3615,-4746,-9334,3169,8883,228,532,-17,-41,-61,19,63,125,408,130,558
3622,-4654,-9245,3116,8813,228,532,-17,-43,-61,21,66,126,452,139,562
3629,-4568,-9164,3064,8743,228,532,-17,-47,-66,22,71,135,474,148,518
3636,-4490,-9087,3016,8676,228,532,-17,-47,-66,22,71,131,484,145,591
3643,-4276,-9360,-2926,9043,128,109,-138,-49,-73,25,76,140,536,147,707
3650,-4178,-9352,-2950,9104,128,109,-138,-51,-79,23,79,128,518,144,701
3657,-4240,-9634,-2919,9415,45,222,10,-52,-82,25,82,130,551,150,780
3664,-4247,-9591,-2922,9356,45,222,10,-53,-88,23,88,134,539,146,700
3671,-4442,-10155,2947,9908,82,69,14,-54,-90,23,90,127,543,142,671
3678,-4442,-10136,2942,9880,82,69,14,-56,-95,24,90,125,538,140,681
3688,-4483,-10367,2942,10119,91,654,-13,-58,-105,24,98,126,524,128,588
3695,-4460,-10243,2942,9998,91,654,-13,-59,-109,23,100,122,531,138,684
3702,-4350,-10435,-2951,10227,91,122,-87,-61,-113,24,105,152,668,132,783
3709,-4297,-10410,-2954,10252,91,122,-87,-61,-113,24,105,168,689,129,908
3716,-4253,-10394,-2956,10276,91,122,-87,-63,-123,25,111,177,758,144,962
3727,-4190,-10350,-2962,10287,91,122,-87,-67,-132,25,124,189,878,146,1051
3734,-4153,-10318,-2966,10283,91,122,-87,-68,-140,26,129,195,871,154,1342
3741,-4119,-10285,-2969,10273,91,122,-87,-69,-145,25,137,186,900,155,1373
3748,-4036,-10523,-3052,10540,166,568,-67,-73,-149,23,142,197,972,154,1274
3758,-3982,-10344,-3063,10362,84,491,-57,-74,-156,22,147,225,995,173,1333
3765,-4017,-10889,-3106,10915,-15,297,1,-77,-167,21,156,242,996,184,1484
3772,-3840,-11122,-3277,11160,3,595,-151,-77,-167,21,156,256,1023,200,1779
3780,-3797,-10992,-3245,11084,3,595,-151,-81,-178,19,168,253,1093,182,2163
3790,-3813,-11120,-3218,11243,-18,577,-13,-82,-183,18,174,281,1200,190,2199
3797,-3851,-10998,-3186,11093,-18,577,-13,-82,-183,18,174,306,1391,195,3031
3804,-3885,-10892,-3157,10964,-18,577,-13,-86,-197,18,191,341,1546,200,3015
3811,-3911,-10771,-3130,10819,-18,577,-13,-89,-212,17,206,330,1494,212,3542
3822,-4005,-10900,-3079,10927,-18,577,-13,-92,-225,16,224,317,1430,218,3168
3829,-4020,-10766,-3055,10773,-18,577,-13,-92,-235,15,237,315,1446,207,3023
3836,-3759,-10942,-3268,10981,147,660,-133,-92,-235,15,237,326,1473,217,2933
3843,-3694,-11125,-3332,11178,48,676,-41,-96,-251,11,260,317,1430,220,2930
3850,-3693,-10976,-3315,11009,48,676,-41,-99,-257,11,273,320,1495,223,2677
3860,-3656,-11075,-3360,11082,-134,721,-49,-101,-269,10,288,310,1466,214,2624
3870,-3700,-10855,-3287,10840,4,630,-46,-103,-280,7,303,296,1492,214,2709
3881,-3532,-11291,-3489,11258,181,944,-66,-105,-290,7,314,305,1473,213,2492
4183,3204,-11601,-4706,11094,29,1385,-82,-92,-543,-38,551,220,1036,179,1665
4194,3453,-11692,-4952,11234,182,1734,-90,-87,-550,-42,559,275,1344,183,1924
4201,3444,-11622,-4920,11125,182,1734,-90,-83,-555,-45,564,307,1536,220,2231
4211,3425,-11447,-4874,10966,11,1451,-126,-79,-569,-46,571,332,1702,240,2376
4219,3842,-11627,-5272,11137,11,1451,-126,-75,-578,-46,580,340,1762,247,2285
4229,3791,-11514,-5191,11070,11,1451,-126,-69,-594,-50,596,328,1687,248,2334
4236,4171,-11658,-5569,11190,86,1899,-119,-68,-598,-51,599,314,1593,248,2264
4247,4094,-11416,-5467,10967,86,1899,-119,-61,-608,-55,614,303,1549,241,2272
4258,4042,-11591,-5528,11061,5,1881,-38,-58,-613,-57,619,313,1595,226,2467
3888,-3489,-11115,-3496,11071,181,944,-66,-109,-304,6,331,311,1449,221,2552
3895,-3449,-10948,-3503,10893,181,944,-66,-108,-313,6,341,300,1493,220,2604
3902,-3375,-11096,-3602,11013,-41,1037,-37,-108,-316,6,350,306,1457,215,2370
3909,-3405,-10910,-3562,10801,-41,1037,-37,-109,-321,5,356,296,1436,215,2251
3919,-3444,-10656,-3506,10509,-41,1037,-37,-109,-321,5,356,302,1420,212,2343
3926,-3354,-10851,-3615,10692,72,803,-59,-108,-344,5,382,295,1468,206,2272
3937,-3337,-10685,-3607,10515,72,803,-59,-110,-351,5,391,278,1383,205,2029
3944,-3311,-10857,-3679,10653,-8,1139,-27,-110,-351,5,391,264,1343,198,1881
3951,-3339,-10695,-3649,10465,-8,1139,-27,-110,-368,2,416,263,1257,198,2148
3958,-3335,-10836,-3701,10566,27,1318,-30,-112,-376,2,426,257,1290,206,2072
3969,-3362,-10533,-3657,10221,27,1318,-30,-110,-386,-1,434,260,1303,215,2006
3976,-3371,-10705,-3702,10356,32,932,-16,-110,-386,-1,434,239,1234,211,1946
3986,-3397,-10555,-3678,10175,32,932,-16,-108,-407,-3,454,213,1127,194,1647
3993,-3414,-10446,-3660,10051,32,932,-16,-110,-417,-5,462,198,1026,178,1429
4004,-3608,-10498,-3568,10024,29,1541,50,-108,-426,-5,472,189,954,169,1259
4011,-3536,-10629,-3678,10123,45,1285,-48,-108,-429,-7,476,174,917,163,1177
4021,-3652,-10744,-3634,10193,51,1253,21,-107,-438,-9,490,177,930,153,1373
4028,-3676,-10618,-3615,10040,51,1253,21,-107,-440,-8,491,190,914,158,1468
4039,-3689,-10742,-3661,10116,27,1429,-16,-108,-452,-12,501,181,872,161,1437
4049,-3701,-10520,-3618,9892,27,1429,-16,-108,-452,-12,501,178,876,171,1462
4056,-3713,-10739,-3660,10086,17,1211,-9,-108,-452,-12,501,176,894,164,1576
4063,-3721,-10988,-3705,10317,16,1464,-19,-106,-467,-15,508,176,871,161,1430
4073,-3737,-10797,-3661,10133,16,1464,-19,-105,-476,-16,514,175,896,164,1547
4080,-3749,-10673,-3632,10017,16,1464,-19,-105,-479,-18,516,175,870,165,1366
4091,-3406,-10804,-3937,10163,220,1514,-110,-104,-487,-19,519,172,850,166,1122
4098,-3473,-11010,-3927,10360,43,1545,21,-103,-495,-20,523,175,863,161,1024
4105,-3513,-10887,-3894,10222,43,1545,21,-103,-501,-21,523,190,965,180,1041
4112,-3548,-10765,-3863,10094,43,1545,21,-103,-505,-22,526,198,967,186,1018
4123,-3018,-10907,-4319,10272,-121,1262,-178,-104,-513,-23,532,196,948,183,980
4130,-2988,-10846,-4264,10306,-121,1262,-178,-104,-515,-24,536,191,919,173,1112
4137,-2963,-10793,-4214,10333,-121,1262,-178,-104,-518,-26,539,175,847,167,1114
4148,3010,-11003,-4371,10572,177,1604,-49,-103,-522,-29,541,192,921,163,1031
4158,3027,-11509,-4527,11002,-36,1356,-6,-102,-529,-33,541,214,964,173,1169
4165,2965,-11450,-4482,10926,-36,1356,-6,-100,-529,-34,541,225,996,189,1298
4276,4190,-11687,-5845,11256,290,1528,-41,-51,-631,-62,640,340,1691,228,2510
4290,4547,-11686,-6203,11282,-11,1624,-113,-51,-645,-67,658,342,1713,249,2255
4298,4498,-11685,-6133,11202,-11,1624,-113,-51,-645,-67,658,357,1718,261,2496
4305,4454,-11685,-6070,11130,-11,1624,-113,-51,-645,-67,658,346,1711,259,2722
4315,4203,-11684,-5949,11277,76,1831,49,-45,-669,-74,683,346,1685,242,2571
4322,4096,-11683,-5896,11073,76,1831,49,-43,-676,-75,686,331,1662,250,2611
4329,4621,-11683,-6360,10839,103,1843,-158,-41,-680,-75,690,332,1632,253,2411
4337,4620,-11603,-6305,10762,103,1843,-158,-38,-688,-79,697,333,1627,256,2299
4347,4589,-11455,-6287,10585,175,1802,2,-33,-695,-80,708,311,1511,242,2224
4354,4520,-11357,-6255,10442,175,1802,2,-29,-700,-83,710,314,1509,248,2004
4365,4686,-11170,-6438,10182,199,1872,-60,-22,-704,-84,716,288,1382,254,1873
4372,4983,-10987,-6710,9951,207,2047,-98,-16,-704,-87,718,270,1297,242,1819
4379,4941,-10869,-6657,9841,207,2047,-98,-13,-706,-90,717,258,1181,239,1615
4389,4873,-10733,-6638,9643,64,1972,-11,-13,-705,-92,720,238,1039,227,1381
4396,4772,-10657,-6570,9534,64,1972,-11,-13,-705,-92,720,221,960,239,1333
4403,4685,-10589,-6511,9437,64,1972,-11,-4,-710,-100,719,211,908,217,1360
4410,4376,-10589,-6323,9352,54,1987,58,-4,-710,-100,719,202,827,206,1184
4417,4264,-10523,-6261,9241,54,1987,58,-2,-711,-106,717,190,772,218,1159
4428,4115,-10436,-6169,9103,329,1990,-159,-1,-713,-108,717,183,721,210,1097
4435,4724,-10254,-6687,8890,329,1990,-159,-1,-714,-109,717,180,673,205,952
4442,4822,-10221,-6758,8867,301,2536,-5,-1,-714,-109,717,173,623,210,888
4449,4760,-10073,-6700,8701,301,2536,-5,1,-713,-115,718,163,586,205,812
4456,4700,-9937,-6640,8549,301,2536,-5,3,-713,-116,718,153,545,205,721
4467,4755,-9810,-6717,8362,161,1816,-27,3,-713,-116,718,143,482,197,679
4474,4737,-9835,-6698,8392,161,1816,-27,10,-711,-123,715,132,448,189,597
4481,4957,-9808,-6930,8305,222,2187,-59,12,-708,-124,712,131,437,192,532
4510,4800,-9647,-6830,8067,281,2586,-68,18,-705,-139,704,121,373,203,428
4510,4800,-9647,-6830,8067,281,2586,-68,18,-705,-139,704,121,373,203,428
4527,4718,-9407,-6671,7873,167,2230,-24,18,-704,-150,703,106,334,209,393
4534,4772,-9379,-6815,7713,389,2153,18,18,-704,-150,703,101,320,199,377
4541,4751,-9380,-6808,7691,389,2153,18,19,-704,-158,706,105,304,201,344
4549,4950,-9337,-7028,7567,204,2140,-59,21,-702,-161,704,109,291,200,324
4559,4917,-9343,-6951,7610,204,2140,-59,26,-700,-163,705,100,278,192,289
4566,4625,-9446,-6782,7628,210,2126,69,25,-702,-165,704,91,271,190,310
4573,4551,-9449,-6747,7590,210,2126,69,29,-700,-168,701,91,270,189,282
4580,4480,-9456,-6710,7564,210,2126,69,29,-697,-171,702,99,269,185,276
4587,4116,-9561,-6481,7583,310,1997,99,30,-697,-173,698,87,259,184,264
4594,4084,-9593,-6485,7575,310,1997,99,29,-696,-175,697,85,261,182,241
4605,4046,-9637,-6487,7575,310,1997,99,29,-693,-177,697,76,271,172,209
4616,3783,-8827,-6215,6665,-35,5054,-23,26,-692,-182,695,71,263,171,190
4623,3919,-8546,-6338,6315,544,2428,-76,27,-692,-183,694,67,247,170,170
