0	-6241	5279	6727	-4538	0	0	1130	0	0	0	0	-189	791	0	88
3	-3845	-4396	-3097	3483	-58	-14	-110	0	0	0	0	-174	-95	1132	88
21	-3415	-3251	-3310	-3485	38	27	80	0	0	0	0	10	26	1130	88
33	-3539	-3100	-3156	-3616	176	-64	-30	0	0	-3	0	22	55	1133	88
57	-3489	3066	-3139	-3982	-137	-5	60	2	2	-2	2	44	111	1129	88
72	-3580	3175	-3028	-4079	0	0	-240	2	1	-4	4	54	139	1136	88
96	-3710	3531	2989	-4360	85	-143	670	3	1	-4	1	79	194	1100	88
126	-3721	3945	3096	-4735	35	12	-220	2	3	-3	0	116	276	1086	88
141	-3663	3894	3039	-4684	25	154	60	2	3	-3	0	116	276	1086	88
159	-3755	4114	3187	-4878	55	-20	410	2	4	-7	0	130	303	1071	88
189	-3772	4425	3270	-5163	-30	25	-70	1	5	-7	-2	153	358	1068	88
213	-3915	4697	3430	-5428	-27	23	-860	3	4	-8	-4	168	417	1107	88
231	-3948	4875	3492	-5597	-92	-4	-200	3	4	-8	-4	178	445	1114	88
243	-4059	5142	3655	-5840	0	0	-160	2	5	-8	-3	199	501	1118	88
297	-4297	5703	3976	-6373	0	0	-750	1	5	-9	-1	231	618	1155	88
324	-4359	6011	4107	-6650	0	0	-60	1	6	-10	-1	255	673	1150	88
342	-4440	6140	4198	-6777	0	0	-440	3	7	-11	-1	261	702	1163	88
360	-4470	6278	4264	-6914	-3	19	70	2	11	-11	1	272	732	1160	88
384	-4659	6515	4446	-7154	-35	26	-720	2	13	-5	1	275	794	1202	88
396	-4659	6511	4430	-7154	-35	26	-720	2	14	0	1	275	794	1202	88
432	-4890	6886	4703	-7507	30	15	-590	3	20	4	0	294	883	1225	88
501	-5357	7508	5226	-8123	42	197	-340	2	38	15	2	311	1067	1293	88
525	-5405	7639	5279	-8255	42	197	-340	1	42	23	3	319	1096	1293	88
549	-5622	7848	5498	-8471	8	199	-580	1	48	28	5	315	1159	1325	88
582	-5897	8065	5773	-8737	-23	26	220	1	73	35	4	313	1222	1354	88
618	-6423	8021	6245	-8701	36	177	-230	0	119	40	-30	269	1324	1446	88
636	-6630	7994	6427	-8629	24	205	-1320	-5	133	45	-57	245	1361	1487	88
666	-6989	8331	6841	-8918	-151	58	-80	-8	153	45	-76	230	1454	1524	88
684	-7172	8192	7034	-8765	-64	123	-1120	-22	187	47	-110	208	1488	1559	88
702	-7157	8088	7078	-8620	82	376	-20	-34	216	48	-140	212	1518	1556	88
750	-7013	8722	7251	-9238	-40	211	-50	-64	289	45	-186	295	1627	1471	88
786	-6363	9135	6885	-9643	-179	381	2230	-85	350	47	-230	412	1663	1347	88
804	-6444	9149	7024	-9652	104	327	400	-95	380	45	-252	431	1689	1331	88
834	-5485	9987	6442	-10458	-126	359	2180	-108	430	44	-294	621	1726	1144	88
864	-4226	10802	5568	-10774	-145	331	2190	-118	490	47	-362	866	1718	905	88
888	-3896	10777	5381	-10777	-122	162	2110	-125	520	43	-426	940	1713	839	88
912	-3642	10778	5215	-10778	-12	342	940	-131	578	42	-528	988	1721	799	88
936	3202	10779	4411	-10779	-34	351	1140	-131	629	41	-585	1170	1677	626	88
954	4084	10779	3707	-10779	-238	268	1840	-121	653	40	-623	1324	1637	487	88
978	4580	10780	3242	-10780	70	320	3130	-100	670	44	-669	1425	1590	387	88
1008	5777	10782	-3592	-10782	116	413	420	-81	679	44	-702	1632	1515	204	88
1029	5684	10783	-3507	-10783	348	590	-500	-73	672	42	-705	1644	1546	211	88
1053	5892	10783	-3742	-10783	99	494	990	-35	704	37	-742	1695	1535	170	88
1071	5202	10784	-3113	-10784	407	840	-990	-9	680	33	-752	1672	1689	256	88
1089	5347	10785	-3235	-10785	684	657	1490	10	672	30	-758	1735	1670	203	88
1125	4136	10786	3619	-10786	539	675	-2790	45	665	35	-781	1643	1882	345	88
1143	3830	10787	3863	-10787	1017	980	-1090	57	663	40	-778	1631	1932	367	88
1164	3026	10787	4535	-10787	826	982	-3520	68	665	52	-797	1535	2046	465	88
1185	-2907	10787	4626	-10787	708	1032	-760	74	681	70	-802	1527	2089	476	88
1203	-4649	10787	6166	-10787	926	1123	-3440	72	691	82	-809	1314	2300	667	88
1227	-5910	10787	7275	-10787	813	1317	-3080	66	700	99	-822	1130	2462	813	88
1257	-7550	10787	8609	-10787	688	1412	-4800	35	711	135	-820	827	2579	1016	88
1287	-8573	10787	9403	-10600	537	1909	-1630	7	717	166	-817	583	2646	1164	88
1317	-10610	10276	10787	-9325	552	1479	-1980	-52	734	231	-793	185	2703	1399	88
1341	-10787	9324	10787	-8485	710	2129	-1290	-137	731	315	-740	12	2709	1487	88
1383	-10787	8532	10787	-7821	518	1712	-1900	-303	706	442	-660	-249	2698	1617	88
1401	-10786	8481	10786	-7876	423	2091	-2370	-376	689	500	-613	-249	2699	1617	88
1419	-10785	8405	10785	-7812	440	1743	-910	-415	684	531	-596	-301	2694	1633	88
1449	-10784	7037	10784	-6538	667	3314	-1110	-528	651	622	-525	-479	2667	1717	88
1473	-10783	7111	10783	-6610	210	2246	40	-578	630	664	-492	-597	2644	1727	88
1491	-10783	6900	10783	-6444	-122	2188	-1850	-609	613	690	-465	-676	2625	1755	88
1509	-10782	6775	10782	-6305	-61	2119	-1000	-650	584	721	-432	-724	2612	1760	88
1539	-10781	6870	10781	-6388	-457	2156	-440	-684	556	760	-399	-750	2605	1715	88
1563	-10781	6632	10781	-6107	-316	2095	-660	-699	541	767	-383	-805	2588	1697	88
1584	-10781	6902	10781	-6342	-274	1811	410	-707	521	779	-361	-789	2593	1648	88
1614	-10780	7211	10780	-6542	-492	2279	1750	-720	507	791	-350	-728	2611	1488	88
1644	-10780	7950	10780	-7184	-567	2122	1820	-741	490	803	-337	-619	2639	1324	88
1668	-10465	8315	10779	-7440	-461	2347	490	-759	482	816	-336	-535	2658	1169	88
1692	-9951	9037	10711	-8059	-463	2185	1170	-760	477	816	-335	-411	2680	987	88
1722	-9186	9553	10117	-8439	-72	2603	1960	-750	478	845	-346	-247	2700	765	88
1740	-8921	10049	9983	-8902	-375	2280	1530	-739	486	838	-357	-180	2705	670	88
1758	-8281	10776	9644	-9642	-277	1951	2780	-739	486	838	-357	-20	2712	452	88
1782	-8343	10776	9752	-9655	-135	1841	560	-695	538	799	-388	15	2711	375	88
1800	-7322	10029	8769	-8856	-165	3617	1310	-671	576	778	-416	58	2651	284	88
1818	-6869	10776	8646	-9699	-300	2693	1100	-661	603	771	-432	202	2643	0	88
1848	-7376	10776	9112	-9686	-100	2143	-240	-625	633	738	-452	182	2645	0	88
1866	-6832	10169	8480	-8969	-138	3312	-240	-607	655	729	-470	174	2585	0	88
1884	-6676	10004	8399	-8751	-111	3139	-490	-589	679	717	-482	181	2524	-169	88
1902	-7125	9460	8694	-8201	-36	2853	-2400	-574	692	711	-493	86	2469	-163	88
1920	-7368	9675	8978	-8378	-92	2272	-290	-566	697	705	-493	78	2470	-207	88
1941	-7401	9700	8976	-8387	-92	2272	-290	-556	689	706	-491	78	2470	-206	88
1965	-7416	9713	8969	-8413	-92	2272	-290	-552	685	708	-484	78	2470	-204	88
1989	-7437	9782	8955	-8477	-92	2272	-290	-545	665	713	-466	78	2470	-207	88
2007	-7437	9822	8944	-8514	-92	2272	-290	-545	653	716	-456	78	2470	-204	88
2031	-7428	9862	8925	-8566	-92	2272	-290	-548	643	723	-442	78	2471	-206	88
2061	-9663	6365	10401	-4916	-860	3194	-1940	-552	629	731	-431	-639	2324	0	88
2091	-10248	5791	10771	-4330	-797	2352	-2520	-570	600	760	-401	-784	2215	0	88
2115	-10424	5158	10800	-3736	-867	2066	-1600	-597	563	784	-353	-904	2104	0	88
2145	-10782	4873	10771	-3432	-776	1679	-920	-637	509	820	-292	-1010	2055	0	88
2163	-10596	3377	10538	3763	-772	2150	-2490	-630	480	833	-259	-1155	1836	0	88
2208	-10151	-3130	9745	4147	-1287	2137	-3270	-647	401	861	-163	-1232	1638	156	88
2238	-9760	-3948	9206	4809	-1629	2470	-4920	-680	347	869	-104	-1324	1485	226	88
2262	-8034	-4929	7319	5473	-3054	3610	-3990	-698	272	871	-33	-1349	1205	293	88
2292	-8350	-5001	7538	5425	-2093	1939	-1450	-714	215	860	30	-1336	1032	336	88
2322	-7925	-5253	7075	5565	-1666	1653	-1210	-723	180	852	65	-1289	894	338	88
2340	-7698	-4940	6939	5251	-1631	1319	-180	-729	129	837	106	-1244	851	319	88
2364	-6820	-5029	6083	5237	-1900	1628	-1160	-728	90	824	134	-1176	736	302	88
2388	-6590	-5160	5826	5314	-1660	1551	-1520	-727	57	811	160	-1151	661	319	88
2436	-5229	-4829	4586	4803	-1848	1371	0	-718	-19	776	225	-979	471	268	88
2463	-4549	-4774	3930	4637	-1877	1311	70	-713	-44	760	244	-893	369	263	88
2481	-3849	-4830	3197	4532	-1881	1240	-1590	-708	-58	748	254	-806	254	287	88
2499	-3554	-4613	2952	4283	-1881	1240	-1590	-702	-77	735	267	-748	236	287	88
2553	3677	-4268	-3982	3803	-2039	1259	0	-662	-115	629	284	-537	65	224	88
2571	4205	-4161	-4466	3601	-1730	1092	-370	-610	-125	570	290	-414	-34	185	88
2601	4227	-4011	-4373	3564	-1231	862	1470	-532	-128	505	292	-340	-77	0	88
2625	5168	-3538	-5290	2904	-1528	1042	1700	-480	-128	473	295	-166	-130	0	88
2643	5393	3452	-5382	-4114	-1475	982	1960	-413	-131	431	294	23	-16	0	88
2682	5719	3298	-5424	-3598	-745	916	2180	-352	-104	368	230	106	-105	-381	88
2712	5878	3213	-5453	-3259	-761	841	2680	-292	-80	318	164	133	-161	-591	88
2742	6046	3049	-5579	-3004	-626	849	1280	-256	-61	279	118	166	-214	-664	88
2772	6002	2928	-5488	3005	-232	480	1070	-229	-45	247	87	190	-270	-753	88
2796	6101	-2939	-5559	3091	-376	534	880	-192	-31	208	65	204	-297	-785	88
2814	6232	-3065	-5703	3187	-192	431	-60	-171	-22	187	55	234	-349	-810	88
2844	6350	-3147	-5783	3302	-166	292	710	-135	-17	146	39	257	-406	-865	88
2862	6551	-3120	-6026	3174	-216	143	-1080	-116	-12	125	31	300	-450	-819	88
2886	6548	-3163	-6001	3230	-78	30	510	-96	-10	99	25	314	-476	-832	88
2904	6801	-3181	-6284	3170	-59	-75	-340	-94	-10	97	25	351	-523	-816	88
2928	7015	-3352	-6504	3308	4	47	430	-60	-5	61	17	381	-577	-828	88
2946	7013	-3276	-6507	3210	40	-220	-180	-48	-7	46	15	400	-600	-820	88
2970	7302	-3472	-6813	3372	189	-34	580	-38	-8	36	13	430	-652	-828	88
2988	7354	-3441	-6874	3313	130	-145	-70	-16	-9	13	10	448	-677	-821	88
3030	7774	-3484	-7321	3257	-25	-132	0	13	-10	-14	9	501	-750	-812	88
3054	7897	-3624	-7479	3368	120	-277	430	30	-8	-24	9	520	-809	-843	88
3072	8113	-3638	-7720	3317	15	-120	-780	42	-9	-34	10	546	-828	-819	88
3102	8404	-3648	-8072	3224	188	-311	280	59	-8	-44	8	609	-894	-787	88
3132	8622	-3616	-8347	3085	341	-268	-390	85	-8	-66	6	671	-924	-725	88
3150	8834	-3512	-8571	2908	214	-266	-1130	87	-8	-69	6	705	-936	-688	88
3174	9130	-3472	-8900	-3026	110	-256	-1570	108	-6	-86	4	754	-975	-659	88
3195	9056	-3575	-8866	-2941	434	-326	200	135	-7	-105	10	769	-1001	-664	88
3219	9246	-3381	-9056	-3219	369	-319	-850	146	-4	-116	10	821	-999	-624	88
3237	9563	-3337	-9403	-3361	201	-277	-490	167	-3	-136	6	869	-1037	-577	88
3255	9504	-3304	-9364	-3397	441	-514	-330	181	-3	-150	-2	893	-1056	-561	88
3285	9953	-3383	-9818	-3377	386	-401	220	206	-2	-179	-16	952	-1124	-548	88
3309	10083	-3325	-9989	-3489	680	-477	-830	229	0	-200	-29	1015	-1149	-501	88
3345	10395	-3284	-10310	-3597	615	-650	-760	263	0	-237	-41	1074	-1216	-485	88
3369	10460	-3305	-10368	-3573	615	-650	-760	290	2	-267	-53	1094	-1239	-484	88
3405	10413	-3292	-10351	-3603	904	-863	-340	346	3	-323	-68	1142	-1278	-459	88
3438	10751	-3647	-10706	-3281	860	-693	330	394	4	-376	-78	1163	-1379	-489	88
3474	10770	-3599	-10770	-3332	1042	-934	1140	404	-2	-386	-91	1206	-1422	-467	88
3492	10770	-3679	-10770	-3300	784	-977	2080	429	-11	-382	-88	1220	-1488	-477	88
3519	10770	-4311	-10770	3154	1034	-1089	2000	489	-10	-443	-86	1171	-1602	-560	88
3543	10769	-4353	-10769	3037	707	-687	900	545	-6	-485	-79	1222	-1639	-520	88
3564	10768	-3765	-10768	-3509	926	-1204	-3470	561	-3	-505	-73	1318	-1602	-416	88
3627	10766	-3522	-10766	-3897	1293	-1177	-110	656	0	-626	-90	1463	-1636	-282	88
3657	10765	-3026	-10765	-4678	1355	-1221	-1530	683	0	-654	-103	1610	-1622	0	88
3675	10764	-3245	-10764	-4501	1162	-1102	140	698	2	-671	-112	1623	-1692	0	88
3699	10763	-3259	-10763	-4466	1643	-1466	140	726	2	-707	-128	1664	-1736	0	88
3723	10762	-3132	-10762	-4601	1632	-1599	-380	740	1	-723	-134	1695	-1748	0	88
3741	10762	-2974	-10762	-4769	1452	-1519	-680	765	3	-750	-145	1736	-1751	0	88
3759	10761	2931	-10761	-4902	1660	-1667	-900	779	3	-771	-151	1793	-1778	0	88
3789	10760	-3155	-10760	-4573	2339	-2072	-440	804	6	-799	-164	1783	-1829	0	88
3849	10758	-3172	-10758	-4734	1801	-1714	-590	842	7	-842	-178	1792	-1821	229	88
3870	10757	-3297	-10757	-4657	1723	-1645	-80	853	8	-851	-180	1779	-1833	287	88
3894	10757	-3435	-10757	-4563	1862	-1795	-610	869	11	-872	-184	1764	-1848	351	88
3936	10756	-3774	-10756	-4227	1654	-1727	-150	886	-7	-886	-187	1710	-1898	422	88
3966	10755	-3991	-10755	-3967	1743	-1786	1030	888	-18	-896	-189	1676	-1929	436	88
3990	10360	-3863	-10755	-3992	3105	-3662	590	891	-22	-903	-191	1608	-1908	507	88
