6901,9911,-4011,-10197,-3460,-148,1753,-950,219,-569,-456,430,448,92,532,107
6922,9618,-4390,-9954,-3022,-148,1754,-950,232,-554,-468,412,483,102,550,134
6939,9969,-4043,-10116,-3270,-222,1745,-905,232,-554,-468,412,620,110,599,145
6957,9191,-3642,-9438,-3690,-237,1683,-920,268,-526,-490,352,626,126,622,155
6974,9262,-3552,-9496,-3739,-283,1676,-905,285,-508,-508,318,552,118,561,154
6992,10191,3105,-9974,-4338,-423,1646,-814,302,-494,-521,287,478,112,489,137
7009,9921,3770,-9400,-4668,-476,1569,-766,314,-478,-530,264,564,172,483,175
7041,9645,4821,-8864,-5533,-592,1464,-670,334,-429,-548,226,523,161,403,181
7058,8988,5159,-8110,-5725,-614,1390,-640,356,-379,-562,193,468,166,323,171
7076,8867,6137,-7482,-6292,-693,1284,-520,374,-326,-571,158,384,152,286,218
7093,8737,5733,-7480,-5992,-712,1273,-518,387,-290,-574,132,375,159,228,206
7160,4724,7240,-3127,-6738,-746,964,-328,423,-199,-575,60,171,213,134,325
7178,4055,6914,3019,-6615,-722,907,-332,432,-168,-569,25,124,211,126,286
7199,3505,6485,3336,-6244,-697,849,-311,436,-154,-547,9,93,211,129,239
7216,2997,6271,3639,-6068,-671,792,-306,441,-138,-487,-17,70,186,153,219
7234,-3277,5790,3735,-5679,-632,747,-312,436,-119,-436,-31,78,190,152,225
7251,-3702,5443,3886,-5372,-598,697,-307,424,-106,-422,-38,99,165,190,223
7268,-4856,5032,4694,-5013,-511,612,-337,377,-77,-375,-56,110,149,182,193
7286,3458,4302,-3766,-4741,-641,765,-332,337,-59,-335,-70,93,114,175,170
7307,3367,3757,-3797,-4210,-595,724,-340,303,-42,-303,-85,66,80,145,128
7325,-3353,-2939,-3561,-3799,-511,714,-457,302,-32,-309,-79,53,59,123,102
7353,-4235,-4379,-3362,2971,-386,720,-663,287,-22,-314,-76,86,59,101,88
7384,-4344,-4795,-3493,3083,-360,734,-713,258,-26,-317,-69,73,58,80,130
7426,-3887,-5173,-3600,3726,-301,694,-729,227,-34,-309,-66,101,84,78,108
7443,-3446,-5569,-3903,4242,-279,704,-745,208,-38,-310,-57,93,79,89,74
7461,-3364,-5261,-3576,4288,-261,646,-699,190,-49,-312,-50,630,398,548,929
7482,3139,-5132,-3812,4501,-268,642,-648,171,-58,-308,-45,390,267,360,576
7499,4017,-5067,-4132,4880,-280,638,-550,159,-62,-306,-42,252,192,243,405
7542,6170,-3909,-4738,4904,-371,588,-135,136,-67,-293,-52,113,102,144,199
7559,6864,-3495,-4891,4933,-402,567,0,127,-68,-285,-57,120,96,121,161
7590,7646,3068,-5090,4604,-453,527,252,119,-60,-268,-63,158,72,128,131
7632,8041,3505,-5274,4293,-482,500,403,116,-46,-252,-62,234,58,122,120
7650,8155,3749,-5314,4082,-498,485,479,120,-37,-238,-62,264,78,126,118
7681,8078,3870,-5543,3621,-508,474,549,130,-23,-217,-55,271,75,132,89
7698,7864,3733,-5627,3489,-503,479,551,133,-13,-205,-52,258,78,143,109
7715,7784,3803,-5732,3221,-509,473,564,136,-7,-197,-47,242,86,151,121
7747,7553,3448,-5994,3124,-494,489,546,143,-2,-187,-42,233,85,170,124
7764,-5985,3701,7158,3753,24,-15,517,152,14,-167,-35,235,104,185,120
7782,-6357,3515,7275,3753,50,-32,496,144,19,-150,-34,227,92,225,101
7799,-6702,3382,7218,3514,73,-52,423,135,23,-131,-29,243,80,265,101
7827,-7853,3214,7849,3309,136,-117,235,119,30,-112,-12,236,79,280,86
7859,-8193,3125,7838,3027,158,-137,220,101,33,-96,1,351,81,317,60
7872,-8219,3080,7877,3078,179,-159,195,92,32,-79,3,341,86,328,68
7890,-7870,3011,7551,3124,179,-159,195,87,32,-69,5,342,85,321,60
7956,-8541,3041,7776,-3067,267,-283,0,36,30,0,14,431,76,338,89
7974,-8407,2988,7770,2940,288,-305,0,20,31,11,12,424,76,331,80
7991,-8393,3053,7736,-2951,301,-333,0,17,30,13,12,418,83,340,77
8043,-8850,3501,8240,-3319,356,-444,0,-32,26,56,6,375,96,331,71
8060,-8885,3472,8137,-3424,366,-474,-143,-48,24,67,6,406,104,345,86
8077,-8643,3495,8243,-3077,391,-493,0,-58,22,73,5,442,119,385,88
8095,-8786,3534,8247,-3258,402,-523,-142,-70,22,83,5,444,106,441,85
8112,-8818,3558,8536,-2976,434,-536,0,-90,19,94,4,432,103,440,74
8164,-9020,3750,8951,-2913,487,-608,0,-124,17,122,3,431,106,478,67
8181,-8979,3472,9054,3378,526,-615,0,-133,18,130,3,430,98,478,65
8198,-8999,3542,9144,3381,543,-640,0,-142,18,138,0,415,108,470,60
8215,-9157,3534,9291,3413,564,-661,0,-152,18,151,-7,443,103,540,84
8294,-9946,3422,10036,3708,676,-764,0,-197,26,207,4,647,121,737,119
8322,-10299,3545,10351,3555,710,-815,0,-216,28,229,21,802,149,851,149
8339,-10495,4004,10279,-3087,693,-867,0,-229,31,245,30,853,154,971,138
8360,-10540,4102,10233,-3330,704,-897,0,-247,34,266,40,841,160,930,137
8388,-10387,4155,10172,-3352,718,-924,0,-270,40,286,43,896,180,837,129
8408,-10258,4012,10170,-3078,745,-941,0,-294,44,318,35,980,167,867,117
8450,-10648,5045,10454,-4310,724,-1068,0,-321,50,349,29,994,193,935,115
8467,-10520,5022,10412,-4190,740,-1093,0,-343,55,369,30,1022,205,1002,159
8509,-10298,5439,10301,-4587,740,-1201,-151,-383,59,409,26,1081,220,1036,142
8526,-10236,5649,10233,-4842,738,-1237,-165,-390,61,417,25,936,208,963,138
8547,-10226,5794,10233,-4995,743,-1268,-167,-412,64,435,20,827,206,877,186
8575,-10361,6207,10557,-5220,771,-1357,-148,-430,67,455,15,771,231,760,184
8592,-10068,6179,10250,-5233,771,-1357,-148,-442,67,478,13,720,236,801,177
8648,-10059,6432,10591,-5033,817,-1434,0,-474,69,518,9,658,215,796,160
8689,-10585,6328,11157,-4738,885,-1499,0,-483,76,536,4,662,239,893,151
8707,-10748,6275,11299,-4651,908,-1520,0,-492,78,556,4,771,254,973,151
8727,-10926,6264,11434,-4625,925,-1545,0,-494,79,558,1,774,189,1204,125
8755,-11429,6804,11429,-5239,941,-1640,0,-520,84,592,1,1120,292,2161,281
8787,-11429,7280,11429,-5735,937,-1711,0,-554,88,627,-6,1893,437,2066,339
8804,-11429,7140,11429,-5745,937,-1711,0,-578,94,644,-12,1834,430,2003,343
8821,-11429,7139,11429,-5380,976,-1747,133,-602,99,661,-17,1972,458,2041,342
8839,-11261,7052,11428,-5159,976,-1747,133,-628,103,683,-26,1836,444,1926,312
8860,-10983,7298,11427,-5679,938,-1767,0,-639,107,694,-29,1301,363,1593,264
8877,-10140,6936,11079,-4962,957,-1757,164,-666,113,719,-39,1052,338,1619,265
8895,-9797,7417,10442,-5929,892,-1791,0,-683,120,730,-50,798,300,1260,271
8912,-9808,7344,10266,-6052,892,-1791,0,-678,137,744,-51,638,269,988,275
8954,-7831,8429,8198,-7803,692,-1813,0,-664,160,736,-56,383,341,542,392
8985,-7695,8758,8345,-7941,668,-1886,0,-652,188,724,-60,268,348,353,402
9002,-7957,8591,8391,-7996,668,-1886,0,-644,195,717,-62,248,372,326,424
9020,-7819,8985,8251,-8520,614,-1904,0,-644,195,717,-62,232,417,303,591
9041,-7588,8772,8441,-7857,627,-1900,152,-625,223,698,-83,238,443,283,613
9107,-7072,8848,8315,-7713,522,-1932,200,-588,288,657,-136,183,395,268,475
9135,-6990,8889,8245,-7807,478,-1943,190,-572,309,644,-149,171,386,264,464
9153,-7002,8848,8237,-7803,460,-1947,212,-561,318,636,-154,159,380,274,516
9198,-5877,8883,6932,-8299,325,-1913,206,-539,338,614,-175,153,388,270,500
9215,-5921,8466,7242,-7497,362,-1938,279,-535,343,611,-180,148,398,252,419
9233,-5912,8877,7224,-7997,309,-1946,262,-522,349,597,-186,130,360,234,388
9261,-5917,9428,7404,-8457,239,-1956,311,-504,362,583,-200,145,459,205,580
9328,-5850,9887,7422,-8935,121,-1967,350,-465,401,552,-228,180,626,232,997
9370,-5921,9929,7488,-9001,69,-1970,374,-442,424,536,-250,193,638,237,1048
9401,-5641,10422,7086,-9793,-35,-1971,342,-425,440,519,-266,205,743,271,1050
9419,-5514,10311,6994,-9654,-58,-1970,358,-415,451,512,-276,195,807,251,1049
9437,-5557,10299,7050,-9623,-83,-1970,363,-403,466,504,-287,254,1456,227,1569
9454,-5654,10182,7210,-9405,-90,-1969,393,-387,484,497,-301,226,1165,215,1399
9545,-4992,10407,6461,-9904,-307,-1947,361,-320,550,446,-372,196,777,204,1459
9562,-4858,10332,6223,-9960,-354,-1939,346,-316,555,440,-379,172,735,204,1281
9594,-4226,10474,5439,-10395,-474,-1913,286,-276,592,409,-441,170,729,174,1766
9611,-4774,10184,5698,-10273,-474,-1913,286,-265,601,401,-449,172,686,173,1652
9629,-4867,10138,5791,-10184,-499,-1907,282,-244,615,380,-476,172,648,169,1592
9646,-5130,10018,6139,-9874,-499,-1907,282,-239,617,375,-485,178,603,178,1342
9667,-5428,9903,6498,-9598,-499,-1907,282,-216,623,351,-499,176,556,187,1174
9685,-5663,9832,6761,-9425,-499,-1907,282,-202,625,341,-508,175,529,190,1032
9713,-6009,9740,7131,-9202,-499,-1907,282,-194,631,331,-516,155,477,191,1126
9730,-6200,9696,7335,-9096,-499,-1907,282,-175,634,311,-527,178,473,208,1065
9751,-6431,9657,7583,-8979,-499,-1907,282,-164,633,301,-532,197,465,242,938
9769,5264,11396,-3848,-11396,-1036,-1664,202,-164,633,301,-532,182,450,272,894
9836,5243,10568,-3623,-10551,-1060,-1578,229,-109,653,218,-576,320,992,250,2835
9857,5138,10530,-3487,-10487,-1081,-1563,231,-74,665,178,-597,278,919,222,2450
9874,5250,9798,-3596,-9658,-1061,-1505,254,-60,671,164,-600,260,744,219,2042
9902,5345,8387,-3817,-8204,-1026,-1381,265,-36,680,135,-604,186,454,169,1211
9923,5471,7444,-3870,-7061,-998,-1327,316,-22,672,115,-605,150,325,163,775
9951,5300,5867,-3670,-5155,-909,-1244,370,-2,663,95,-603,138,196,152,430
9969,4947,5299,-3316,-4423,-859,-1205,404,5,658,85,-601,111,141,131,290
9986,4498,4860,2975,-3773,-802,-1172,474,18,649,73,-596,92,112,121,184
10007,4315,4172,3046,-3052,-767,-1123,490,23,643,66,-595,89,80,113,114
10025,4233,3404,2990,3513,-733,-1074,490,32,632,56,-590,84,61,113,92
10042,4059,-3475,3136,4800,-646,-987,554,40,615,56,-579,93,130,113,190
10070,3549,-3732,3704,5317,-578,-958,613,48,552,54,-537,96,165,119,295
10088,3437,-3870,3738,5487,-547,-908,613,54,501,55,-501,87,154,127,286
10109,3153,-4013,3949,5723,-499,-866,636,57,460,55,-465,82,151,140,322
10126,2934,-4191,3994,5842,-461,-819,635,60,425,55,-433,75,145,125,300
10144,-3149,-4143,4350,5974,-400,-783,693,64,390,52,-390,82,164,136,325
10161,-3478,-4325,4576,6152,-342,-743,698,63,362,51,-367,84,180,145,347
10178,-3433,-4450,4445,6217,-317,-689,698,57,334,53,-340,75,151,142,309
10196,-3539,-5314,4368,7064,-233,-593,699,49,311,55,-313,81,200,143,400
10217,-3556,-5464,4397,7245,-187,-545,726,47,291,49,-291,91,237,144,509
10234,-3589,-5715,4487,7601,-136,-497,761,38,272,51,-269,90,225,138,488
10252,-3610,-5891,4297,7539,-107,-442,731,31,258,50,-240,91,266,137,524
10269,-3658,-6188,4251,7732,-65,-388,735,23,237,46,-212,92,251,145,748
